ProductID,ProductName,PaymentMethod,CategoryID
208,Product 208,PayPal,10
480,Product 480,Cash,37
293,Product 293,Credit Card,5
448,Product 448,Credit Card,25
570,Product 570,PayPal,2
949,Product 949,Cash,13
584,Product 584,PayPal,19
671,Product 671,Cash,33
605,Product 605,Debit Card,26
445,Product 445,Credit Card,23
219,Product 219,Cash,45
517,Product 517,Cash,14
725,Product 725,Credit Card,18
660,Product 660,Debit Card,23
259,Product 259,Credit Card,4
133,Product 133,Cash,1
304,Product 304,Credit Card,47
108,Product 108,Debit Card,23
411,Product 411,Credit Card,26
128,Product 128,Credit Card,28
370,Product 370,Credit Card,3
451,Product 451,Credit Card,36
777,Product 777,PayPal,50
228,Product 228,Credit Card,42
778,Product 778,Cash,48
408,Product 408,PayPal,34
258,Product 258,Debit Card,19
905,Product 905,Debit Card,25
256,Product 256,PayPal,22
679,Product 679,Cash,49
415,Product 415,Credit Card,26
410,Product 410,PayPal,39
674,Product 674,Credit Card,45
973,Product 973,Credit Card,2
106,Product 106,Cash,46
854,Product 854,Cash,1
883,Product 883,Debit Card,43
462,Product 462,Cash,49
950,Product 950,PayPal,16
171,Product 171,Cash,45
474,Product 474,Cash,30
499,Product 499,Credit Card,47
736,Product 736,Cash,7
444,Product 444,Debit Card,40
910,Product 910,PayPal,32
534,Product 534,Cash,1
274,Product 274,Debit Card,38
653,Product 653,Debit Card,14
439,Product 439,Cash,38
481,Product 481,Debit Card,7
485,Product 485,PayPal,18
754,Product 754,Credit Card,16
374,Product 374,Debit Card,15
277,Product 277,Credit Card,47
169,Product 169,Cash,46
952,Product 952,Cash,32
643,Product 643,Cash,34
549,Product 549,PayPal,31
399,Product 399,Cash,1
966,Product 966,Cash,38
971,Product 971,Cash,48
366,Product 366,Cash,17
497,Product 497,Cash,1
354,Product 354,Cash,9
833,Product 833,Debit Card,6
733,Product 733,Credit Card,24
865,Product 865,Credit Card,1
725,Product 725,PayPal,18
904,Product 904,Credit Card,2
465,Product 465,Credit Card,39
350,Product 350,Cash,6
787,Product 787,Debit Card,4
240,Product 240,Credit Card,3
278,Product 278,Cash,16
716,Product 716,Debit Card,10
140,Product 140,Credit Card,40
458,Product 458,PayPal,33
718,Product 718,Credit Card,6
933,Product 933,Cash,25
601,Product 601,PayPal,44
593,Product 593,Credit Card,2
640,Product 640,Cash,20
636,Product 636,Debit Card,14
249,Product 249,PayPal,10
817,Product 817,PayPal,48
405,Product 405,PayPal,21
158,Product 158,Cash,26
362,Product 362,Debit Card,44
211,Product 211,Cash,35
377,Product 377,PayPal,31
277,Product 277,Debit Card,40
653,Product 653,Cash,3
823,Product 823,PayPal,46
529,Product 529,Cash,26
908,Product 908,Cash,44
855,Product 855,PayPal,35
474,Product 474,Cash,9
785,Product 785,Cash,10
108,Product 108,PayPal,17
330,Product 330,Debit Card,23
484,Product 484,PayPal,36
741,Product 741,Credit Card,45
441,Product 441,Debit Card,1
418,Product 418,Cash,8
391,Product 391,PayPal,40
987,Product 987,Debit Card,11
576,Product 576,PayPal,45
437,Product 437,Debit Card,23
607,Product 607,PayPal,44
736,Product 736,Credit Card,31
771,Product 771,Debit Card,9
657,Product 657,Credit Card,35
489,Product 489,PayPal,12
838,Product 838,PayPal,42
964,Product 964,Credit Card,30
575,Product 575,Debit Card,43
677,Product 677,Debit Card,29
440,Product 440,Cash,35
539,Product 539,PayPal,34
974,Product 974,PayPal,15
346,Product 346,Debit Card,48
637,Product 637,Cash,47
759,Product 759,Debit Card,9
450,Product 450,Debit Card,40
641,Product 641,Cash,20
386,Product 386,Cash,43
653,Product 653,PayPal,40
994,Product 994,Credit Card,25
402,Product 402,Debit Card,13
957,Product 957,Cash,6
640,Product 640,PayPal,23
352,Product 352,Credit Card,23
840,Product 840,PayPal,11
378,Product 378,Credit Card,28
293,Product 293,Cash,28
774,Product 774,Debit Card,1
955,Product 955,Credit Card,18
154,Product 154,Debit Card,44
524,Product 524,Credit Card,8
630,Product 630,Cash,47
666,Product 666,Debit Card,11
251,Product 251,Credit Card,3
857,Product 857,PayPal,3
372,Product 372,Debit Card,49
545,Product 545,Credit Card,3
874,Product 874,PayPal,38
286,Product 286,Debit Card,23
855,Product 855,Credit Card,46
992,Product 992,PayPal,37
689,Product 689,Cash,42
922,Product 922,Debit Card,4
244,Product 244,Credit Card,49
612,Product 612,Credit Card,11
291,Product 291,Cash,30
552,Product 552,PayPal,10
395,Product 395,Debit Card,5
644,Product 644,PayPal,48
341,Product 341,PayPal,19
503,Product 503,PayPal,3
271,Product 271,PayPal,4
213,Product 213,PayPal,27
809,Product 809,Debit Card,37
966,Product 966,Credit Card,31
495,Product 495,Cash,13
832,Product 832,Debit Card,30
251,Product 251,Cash,45
851,Product 851,PayPal,36
681,Product 681,PayPal,43
674,Product 674,Debit Card,16
396,Product 396,Cash,26
735,Product 735,Credit Card,16
352,Product 352,Debit Card,16
122,Product 122,Debit Card,8
152,Product 152,Debit Card,14
547,Product 547,Cash,4
169,Product 169,Credit Card,48
712,Product 712,Cash,32
896,Product 896,Debit Card,39
552,Product 552,Cash,32
980,Product 980,PayPal,47
178,Product 178,Debit Card,29
903,Product 903,PayPal,41
165,Product 165,Debit Card,11
131,Product 131,PayPal,29
933,Product 933,Credit Card,6
572,Product 572,Debit Card,13
714,Product 714,Debit Card,9
723,Product 723,PayPal,28
454,Product 454,PayPal,49
889,Product 889,PayPal,19
136,Product 136,Debit Card,33
528,Product 528,PayPal,2
496,Product 496,Credit Card,5
599,Product 599,Cash,43
196,Product 196,Credit Card,45
155,Product 155,Credit Card,42
732,Product 732,Credit Card,17
370,Product 370,Credit Card,40
537,Product 537,Cash,49
671,Product 671,PayPal,22
759,Product 759,Debit Card,32
904,Product 904,Credit Card,8
969,Product 969,Cash,21
647,Product 647,Credit Card,46
336,Product 336,PayPal,16
595,Product 595,Cash,8
115,Product 115,Credit Card,34
530,Product 530,PayPal,11
148,Product 148,Credit Card,50
850,Product 850,PayPal,25
962,Product 962,Cash,44
780,Product 780,PayPal,2
534,Product 534,PayPal,22
436,Product 436,PayPal,9
195,Product 195,Debit Card,39
283,Product 283,Cash,42
850,Product 850,Cash,41
174,Product 174,Debit Card,29
763,Product 763,Cash,50
464,Product 464,Debit Card,32
118,Product 118,Credit Card,42
169,Product 169,Credit Card,29
824,Product 824,Credit Card,3
819,Product 819,Debit Card,10
556,Product 556,Debit Card,7
399,Product 399,Credit Card,24
297,Product 297,Cash,49
794,Product 794,Cash,44
739,Product 739,Cash,17
363,Product 363,Credit Card,26
899,Product 899,Debit Card,7
242,Product 242,PayPal,35
889,Product 889,Debit Card,10
488,Product 488,PayPal,36
592,Product 592,Credit Card,44
612,Product 612,Credit Card,12
393,Product 393,PayPal,18
719,Product 719,PayPal,20
771,Product 771,PayPal,35
432,Product 432,Credit Card,22
236,Product 236,Debit Card,28
237,Product 237,Credit Card,34
847,Product 847,PayPal,12
284,Product 284,Debit Card,1
587,Product 587,PayPal,14
327,Product 327,Debit Card,22
485,Product 485,Cash,26
774,Product 774,PayPal,4
633,Product 633,Cash,8
950,Product 950,Debit Card,11
429,Product 429,Cash,33
329,Product 329,PayPal,24
896,Product 896,Cash,12
135,Product 135,Cash,50
243,Product 243,PayPal,42
398,Product 398,PayPal,4
197,Product 197,Cash,23
178,Product 178,Debit Card,28
108,Product 108,Debit Card,31
575,Product 575,PayPal,43
697,Product 697,PayPal,15
611,Product 611,Credit Card,6
870,Product 870,Debit Card,22
408,Product 408,Credit Card,24
173,Product 173,Cash,33
962,Product 962,Debit Card,45
376,Product 376,Debit Card,18
822,Product 822,PayPal,38
965,Product 965,Debit Card,29
321,Product 321,Credit Card,40
880,Product 880,PayPal,12
281,Product 281,PayPal,42
444,Product 444,Debit Card,45
859,Product 859,Debit Card,32
580,Product 580,PayPal,35
753,Product 753,PayPal,50
200,Product 200,Debit Card,32
727,Product 727,Cash,7
159,Product 159,Credit Card,34
216,Product 216,PayPal,14
329,Product 329,Credit Card,12
613,Product 613,PayPal,3
441,Product 441,Debit Card,47
825,Product 825,Cash,8
188,Product 188,Cash,4
148,Product 148,PayPal,11
388,Product 388,Credit Card,47
338,Product 338,Cash,11
973,Product 973,Debit Card,43
228,Product 228,PayPal,10
306,Product 306,Credit Card,15
995,Product 995,Debit Card,40
527,Product 527,Debit Card,35
719,Product 719,Cash,29
965,Product 965,Credit Card,22
163,Product 163,Debit Card,26
148,Product 148,Cash,44
425,Product 425,PayPal,21
375,Product 375,Cash,17
628,Product 628,PayPal,5
636,Product 636,Debit Card,49
740,Product 740,Credit Card,10
686,Product 686,Debit Card,37
558,Product 558,Debit Card,45
610,Product 610,Debit Card,26
998,Product 998,Debit Card,16
954,Product 954,Cash,36
584,Product 584,Credit Card,50
423,Product 423,Debit Card,50
308,Product 308,Credit Card,49
134,Product 134,Credit Card,39
557,Product 557,PayPal,36
644,Product 644,Debit Card,32
443,Product 443,Cash,14
464,Product 464,Cash,10
803,Product 803,Debit Card,48
502,Product 502,Cash,9
672,Product 672,Debit Card,46
565,Product 565,Debit Card,34
376,Product 376,Cash,29
375,Product 375,Cash,21
651,Product 651,Credit Card,4
798,Product 798,PayPal,39
581,Product 581,Cash,9
285,Product 285,Debit Card,15
269,Product 269,Debit Card,24
689,Product 689,Credit Card,21
944,Product 944,Debit Card,13
196,Product 196,PayPal,3
644,Product 644,Cash,10
460,Product 460,Cash,41
504,Product 504,Cash,38
575,Product 575,Credit Card,46
997,Product 997,Cash,32
970,Product 970,PayPal,28
877,Product 877,Debit Card,33
394,Product 394,Debit Card,16
486,Product 486,Cash,9
282,Product 282,Cash,26
388,Product 388,Debit Card,23
498,Product 498,Credit Card,44
748,Product 748,Debit Card,40
889,Product 889,Debit Card,23
394,Product 394,PayPal,47
264,Product 264,Cash,35
478,Product 478,Cash,5
823,Product 823,Debit Card,43
975,Product 975,Credit Card,8
708,Product 708,Debit Card,29
894,Product 894,Credit Card,39
608,Product 608,Credit Card,9
622,Product 622,Debit Card,30
441,Product 441,Cash,5
333,Product 333,Debit Card,11
325,Product 325,PayPal,39
342,Product 342,Credit Card,42
124,Product 124,Cash,3
776,Product 776,Cash,20
380,Product 380,Cash,5
704,Product 704,Cash,25
186,Product 186,Cash,44
539,Product 539,Debit Card,16
219,Product 219,Credit Card,37
951,Product 951,Credit Card,8
896,Product 896,PayPal,27
388,Product 388,Cash,13
391,Product 391,Cash,35
536,Product 536,PayPal,19
554,Product 554,Credit Card,34
856,Product 856,Debit Card,35
101,Product 101,Debit Card,43
492,Product 492,Credit Card,18
685,Product 685,Credit Card,9
787,Product 787,Cash,25
337,Product 337,Credit Card,41
476,Product 476,Cash,22
625,Product 625,PayPal,47
691,Product 691,Cash,26
352,Product 352,Debit Card,4
328,Product 328,PayPal,21
705,Product 705,Debit Card,11
755,Product 755,PayPal,28
822,Product 822,PayPal,20
958,Product 958,Debit Card,49
999,Product 999,Debit Card,13
197,Product 197,Cash,24
171,Product 171,Credit Card,36
517,Product 517,Cash,35
451,Product 451,Cash,25
583,Product 583,Debit Card,16
961,Product 961,Credit Card,46
753,Product 753,PayPal,27
506,Product 506,Credit Card,28
983,Product 983,Debit Card,13
792,Product 792,Debit Card,8
497,Product 497,Cash,6
873,Product 873,Cash,11
312,Product 312,Credit Card,37
658,Product 658,Credit Card,31
556,Product 556,Cash,35
351,Product 351,PayPal,41
943,Product 943,Debit Card,6
955,Product 955,Cash,36
501,Product 501,Cash,42
476,Product 476,Debit Card,8
376,Product 376,Debit Card,49
685,Product 685,Debit Card,15
539,Product 539,Debit Card,39
209,Product 209,Credit Card,23
341,Product 341,PayPal,21
384,Product 384,Credit Card,6
162,Product 162,Credit Card,1
533,Product 533,Credit Card,13
554,Product 554,Debit Card,37
667,Product 667,PayPal,11
202,Product 202,PayPal,1
364,Product 364,Debit Card,25
870,Product 870,Cash,10
300,Product 300,Debit Card,4
127,Product 127,PayPal,21
482,Product 482,Cash,17
890,Product 890,Debit Card,34
236,Product 236,Debit Card,3
746,Product 746,Debit Card,30
780,Product 780,Debit Card,9
371,Product 371,Cash,50
974,Product 974,Debit Card,15
398,Product 398,PayPal,23
594,Product 594,PayPal,30
559,Product 559,Credit Card,13
532,Product 532,Credit Card,40
430,Product 430,Debit Card,49
274,Product 274,Cash,11
561,Product 561,Cash,18
192,Product 192,Debit Card,9
278,Product 278,Cash,3
889,Product 889,Debit Card,36
189,Product 189,Credit Card,32
757,Product 757,Debit Card,17
994,Product 994,Debit Card,18
608,Product 608,PayPal,25
411,Product 411,Debit Card,10
207,Product 207,Credit Card,39
176,Product 176,Debit Card,34
581,Product 581,Cash,48
416,Product 416,Cash,37
452,Product 452,Debit Card,20
128,Product 128,Debit Card,43
296,Product 296,Cash,38
589,Product 589,Debit Card,40
181,Product 181,PayPal,7
489,Product 489,PayPal,5
669,Product 669,Debit Card,2
527,Product 527,Cash,8
768,Product 768,PayPal,18
851,Product 851,Credit Card,28
908,Product 908,Debit Card,48
118,Product 118,Credit Card,2
515,Product 515,Cash,1
132,Product 132,Credit Card,49
727,Product 727,PayPal,2
834,Product 834,PayPal,43
603,Product 603,Cash,46
438,Product 438,Debit Card,29
582,Product 582,PayPal,23
287,Product 287,Credit Card,6
890,Product 890,Credit Card,25
481,Product 481,Debit Card,32
401,Product 401,Cash,3
872,Product 872,PayPal,13
630,Product 630,Credit Card,22
763,Product 763,Credit Card,6
115,Product 115,Credit Card,20
407,Product 407,Cash,48
776,Product 776,Credit Card,23
497,Product 497,Credit Card,12
113,Product 113,PayPal,7
217,Product 217,Credit Card,16
636,Product 636,PayPal,24
874,Product 874,Cash,9
376,Product 376,PayPal,4
190,Product 190,Cash,35
631,Product 631,Debit Card,41
908,Product 908,PayPal,23
608,Product 608,Cash,32
155,Product 155,Cash,17
216,Product 216,PayPal,4
172,Product 172,Credit Card,39
462,Product 462,Credit Card,29
336,Product 336,Cash,41
173,Product 173,Cash,25
974,Product 974,Debit Card,5
407,Product 407,Credit Card,39
581,Product 581,Debit Card,9
200,Product 200,Cash,7
820,Product 820,Cash,33
627,Product 627,Cash,21
845,Product 845,Cash,46
223,Product 223,Cash,28
898,Product 898,Debit Card,18
252,Product 252,Credit Card,21
892,Product 892,Cash,2
101,Product 101,Credit Card,24
748,Product 748,Cash,1
829,Product 829,Credit Card,15
716,Product 716,PayPal,47
884,Product 884,Cash,24
298,Product 298,Credit Card,49
276,Product 276,Cash,16
635,Product 635,PayPal,25
617,Product 617,PayPal,42
567,Product 567,Debit Card,43
774,Product 774,Cash,13
391,Product 391,Cash,42
320,Product 320,PayPal,8
964,Product 964,Credit Card,35
351,Product 351,PayPal,29
907,Product 907,Debit Card,1
476,Product 476,Cash,8
252,Product 252,PayPal,46
972,Product 972,Credit Card,19
499,Product 499,Credit Card,31
396,Product 396,Credit Card,26
757,Product 757,Credit Card,33
424,Product 424,Cash,31
365,Product 365,Credit Card,22
529,Product 529,Cash,14
348,Product 348,Credit Card,40
364,Product 364,Cash,28
783,Product 783,PayPal,28
863,Product 863,PayPal,18
730,Product 730,Cash,16
679,Product 679,Credit Card,29
446,Product 446,Credit Card,40
487,Product 487,Credit Card,12
845,Product 845,Cash,41
312,Product 312,Debit Card,34
970,Product 970,Credit Card,33
304,Product 304,Debit Card,39
899,Product 899,Credit Card,15
806,Product 806,Cash,43
207,Product 207,Cash,48
714,Product 714,PayPal,8
201,Product 201,PayPal,11
668,Product 668,Debit Card,14
468,Product 468,PayPal,41
950,Product 950,Credit Card,28
374,Product 374,PayPal,40
637,Product 637,Cash,23
456,Product 456,PayPal,41
602,Product 602,Cash,5
483,Product 483,Debit Card,15
424,Product 424,Cash,46
988,Product 988,Cash,19
990,Product 990,Credit Card,37
296,Product 296,Credit Card,8
591,Product 591,Debit Card,5
381,Product 381,Credit Card,48
668,Product 668,Debit Card,35
300,Product 300,Credit Card,47
113,Product 113,Credit Card,5
226,Product 226,Cash,16
857,Product 857,PayPal,27
285,Product 285,Cash,21
548,Product 548,Debit Card,45
570,Product 570,Cash,31
673,Product 673,Credit Card,34
125,Product 125,PayPal,46
652,Product 652,PayPal,38
300,Product 300,Cash,36
886,Product 886,Credit Card,49
927,Product 927,Debit Card,48
254,Product 254,Debit Card,23
540,Product 540,Credit Card,49
696,Product 696,Cash,45
486,Product 486,Cash,47
323,Product 323,Credit Card,42
825,Product 825,Debit Card,7
391,Product 391,PayPal,45
145,Product 145,Cash,34
255,Product 255,Debit Card,32
158,Product 158,Debit Card,16
493,Product 493,Cash,41
252,Product 252,Credit Card,9
142,Product 142,PayPal,21
965,Product 965,Cash,19
899,Product 899,PayPal,14
214,Product 214,Debit Card,36
384,Product 384,PayPal,40
268,Product 268,PayPal,40
804,Product 804,Debit Card,31
819,Product 819,Cash,39
879,Product 879,PayPal,14
323,Product 323,PayPal,7
800,Product 800,PayPal,5
697,Product 697,Credit Card,34
612,Product 612,PayPal,37
992,Product 992,PayPal,50
488,Product 488,Credit Card,23
